Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (Hz),Motor Optical Speed (Hz),Electrical Power (W),Overall Efficiency (kgf/W),App message,
204.348875,1123,,,,,23.703302371824,0.35296654857577087,0,52.416666667715,8.3664728280306,,,
204.3784949999992,1123,,,,,23.70294511503569,0.3527151961674889,0,52.433333334382,8.360388935997037,,,
204.40038499999977,1123,,,,-0.02529987912424615,23.70328434298058,0.354303444199532,0,52.433333334382,8.39815528155886,0.003012551956475613,,
204.4245900000017,1123,,,,,23.70334103798471,0.35593529963196113,0,52.450000001049,8.436855794633649,,,
204.44833000000008,1123,,,,,23.70335360350609,0.3560239476399575,0,52.450000001049,8.43896152222605,,,
204.47617500000075,1123,,,,,23.703583392579272,0.3558832926734918,0,52.450000001049,8.435709305911809,,,
204.50204499999992,1123,,,,,23.70401741277649,0.35526665660517187,0,52.466666667716,8.42124701434788,,,
204.5258599999994,1123,,,,,23.703755833168692,0.35435945776551403,0,52.466666667716,8.399650064047798,,,
204.54805999999866,1123,,,,-0.024722679982776195,23.703229293725332,0.3557612014913886,0,52.466666667716,8.432689332761603,0.0029317669615465153,,
204.57270500000007,1123,,,,,23.70347159052412,0.35437208375139895,0,52.466666667716,8.399848619676119,,,
204.59672499999962,1123,,,,,23.70362728046009,0.3540245035090569,0,52.433333334382,8.39166487932862,,,
204.62184500000066,1123,,,,,23.703413313478073,0.3549037056967023,0,52.433333334382,8.412429222613918,,,
204.648625,1123,,,,,23.703167882076645,0.3544715136070951,0,52.416666667715,8.402097796442792,,,
204.67636999999917,1123,,,,,23.703224010293123,0.3560594063493233,0,52.400000001048,8.439755869669996,,,
204.70168999999947,1123,,,,-0.024007163918848766,23.702826738509927,0.3566082410931547,0,52.366666667714,8.452623352155822,0.002840202729810006,,
204.72723000000045,1123,,,,,23.70283167559159,0.3541076585421883,0,52.350000001047,8.393354225463352,,,
204.75177500000038,1123,,,,,23.702876538360503,0.35313076215418665,0,52.33333333438,8.370214857237833,,,
204.77780000000075,1123,,,,,23.702702804409963,0.35294837852727146,0,52.33333333438,8.365830521530306,,,
204.80588000000083,1123,,,,,23.702455819821182,0.3532328420643146,0,52.33333333438,8.37248583313929,,,
204.8315,1123,,,,,23.702582197772983,0.3510458877392531,0,52.33333333438,8.320694009329834,,,
204.94040499999932,1123,,,,-0.023295894533489417,23.702578149664085,0.3425218010793135,0,52.350000001047,8.118649758046125,0.0028694296746083455,,
204.96645500000008,1123,,,,,23.702647430261766,0.3444604963499961,0,52.383333334381,8.164625698636927,,,
204.98923999999835,1123,,,,,23.70308599256347,0.3431333163149378,0,52.416666667715,8.133318503526453,,,
205.0172800000012,1123,,,,-0.02186446445696994,23.70343361052373,0.347497913903253,0,52.416666667715,8.23689373200125,0.0026544550856622156,,
205.04174500000104,1123,,,,,23.70351365114705,0.34820102065269726,0,52.433333334382,8.253587646384545,,,
205.06410500000044,1123,,,,,23.703239807170885,0.34783346179357466,0,52.433333334382,8.244779957851511,,,
205.08662000000103,1123,,,,,23.703122326729513,0.34650634937565866,0,52.433333334382,8.213282386239712,,,
205.1091199999992,1123,,,,,23.70323982110402,0.34832111457665804,0,52.433333334382,8.256338913564777,,,
205.13278999999912,1123,,,,,23.702649657397174,0.35050551547723147,0,52.433333334382,8.30790943634222,,,
