Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
37.65165499999933,1056,,,,,23.775165622349732,0.18203660390235535,0,1622,4.327950407108574,,,
37.6813049999997,1056,,,,,23.77547902257168,0.18198532466664927,0,1622,4.3267882690278165,,,
37.7071799999997,1056,,,,,23.775644016170645,0.18165972058444874,0,1622,4.31907684869288,,,
37.73502499999944,1056,,,,0.051437902364499064,23.775699555248817,0.18108917852546347,0,1624,4.305521901328236,0.011946961028959273,,
37.759959999999964,1056,,,,,23.775120202517385,0.1809876157490167,0,1624,4.3030023195999005,,,
37.79278999999911,1056,,,,,23.774694636734004,0.17867266943442003,0,1579,4.247888155733453,,,
37.81925499999989,1056,,,,,23.77520052473208,0.17777791399550466,0,1452,4.226705554111697,,,
37.88275,1056,,,,,23.7755354256759,0.17912927527465822,0,1434,4.2588944300682865,,,
37.946629999999885,1056,,,,0.050813742883234723,23.775870769616777,0.18015163538145107,0,995,4.283262001764502,0.011863328197598432,,
38.029759999999776,1056,,,,,23.77588086893488,0.17549521503427765,0,1320,4.1725533257230945,,,
38.058954999999145,1056,,,,0.045319838084881346,23.77588782175674,0.17563853639442112,0,1566,4.175962138491295,0.010852550042815915,,
38.08794000000041,1056,,,,,23.77595331365465,0.17540325377729063,0,1548,4.170379572871981,,,
38.117209999999965,1056,,,,,23.775999249572493,0.1790412289174112,0,1442,4.256884124382905,,,
38.14671999999974,1056,,,,,23.77583199459892,0.17878754804527314,0,1423,4.250822705050696,,,
38.17587000000011,1056,,,,0.036893214975272044,23.775612322031023,0.17790738623787314,0,1006,4.229857044417509,0.008722094999395563,,
38.20122999999951,1056,,,,,23.775355091498277,0.17839230534637268,0,841,4.241340405200997,,,
38.22765499999933,1056,,,,,23.77544864698,0.17806499505176773,0,929,4.233575145678051,,,
38.25987000000011,1056,,,,,23.77560534655753,0.17750570745908026,0,1464,4.220305647308585,,,
38.28624000000023,1056,,,,,23.775863549614055,0.1774549768837569,0,1585,4.21914531658812,,,
38.313224999999626,1056,,,,0.03119953678228053,23.77601306423159,0.17763980357244225,0,1513,4.223566290465921,0.0073870124526537895,,
38.339790000000036,1056,,,,,23.77601121062483,0.1805838878479572,0,1431,4.293564541931247,,,
38.36830999999959,1056,,,,,23.77609137130213,0.18234900475518248,0,1327,4.335546598525225,,,
38.40431499999948,1056,,,,,23.77602390568999,0.18344627076643213,0,1481,4.361622919152369,,,
38.43290499999933,1056,,,,,23.775649451705213,0.18379768489498544,0,1590,4.369909326098148,,,
38.46178499999922,1056,,,,0.026819719041579225,23.77550200592527,0.18517369676874182,0,1613,4.402597598969819,0.006091794318848235,,
38.49002999999933,1056,,,,,23.775421038254574,0.18591158358607102,0,1619,4.420126175647496,,,
38.51637000000011,1056,,,,,23.775510521142117,0.18373937381195776,0,1619,4.368497415214266,,,
